path,annotation
audio/train_03128.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_03129.wav,SHE ATE EIGHT PIECES OF DUMPLINGS AND WAS COMPLETELY STUFFED
audio/train_03130.wav,HE WAS THE ONLY ONE WHO BELIEVED IN HER
audio/train_03131.wav,SHE HAD TO WAIT FOR THREE HOURS AT THE AIRPORT DUE TO A DELAYED FLIGHT
audio/train_03132.wav,THE NUMBER OF EMPLOYEES WHO REPORTED SICK WAS ZERO DESPITE THE FLU OUTBREAK
audio/train_03133.wav,SHE GAVE THREE REASONS WHY SHE DID NOT WANT TO GO TO THE PARTY
audio/train_03134.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_03135.wav,SHE GAVE THREE REASONS WHY SHE DID NOT WANT TO GO TO THE PARTY
audio/train_03136.wav,THE GAME HAD THREE LEVELS OF DIFFICULTY
audio/train_03137.wav,HE HAS NINE SIBLINGS
audio/train_03138.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_03139.wav,THEY WERE ONLY EIGHT POUNDS AWAY FROM THEIR GOAL WEIGHT
audio/train_03140.wav,HE HELD UP THREE FINGERS TO INDICATE HOW MANY CUPCAKES HE WANTED
audio/train_03141.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_03142.wav,SHE WON SIX AWARDS FOR HER ARTWORK
audio/train_03143.wav,THEY WERE ABLE TO COMPLETE THE MARATHON IN JUST SEVEN HOURS
audio/train_03144.wav,THE SCHOOL HAD FOUR DIFFERENT SPORTS TEAMS THAT STUDENTS COULD JOIN
audio/train_03145.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_03146.wav,THEY STAYED IN ROOM NINE AT THAT HOTEL
audio/train_03147.wav,THEY WERE SEVEN MILES INTO THEIR HIKE
audio/train_03148.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_03149.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_03150.wav,THE BOOK IS DIVIDED INTO TWO PARTS
audio/train_03151.wav,THE RECIPE CALLS FOR FOUR CUPS OF FLOUR
audio/train_03152.wav,THE SEVEN SAMURAI IS A FAMOUS JAPANESE FILM
audio/train_03153.wav,THEY HAD TO CROSS FOUR RIVERS TO GET TO THE OTHER SIDE
audio/train_03154.wav,THEY VISITED SIX DIFFERENT COUNTRIES ON THEIR BACKPACKING TRIP
audio/train_03155.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_03156.wav,THE TRAIN HAD FOUR STOPS BEFORE REACHING ITS DESTINATION
audio/train_03157.wav,THE PROJECT WILL TAKE TWO MONTHS TO COMPLETE
audio/train_03158.wav,HAD TO WALK THREE MILES TO GET TO THE NEAREST STORE
audio/train_03159.wav,IT TOOK THEM EIGHT ATTEMPTS TO FINALLY SOLVE THE COMPLEX PUZZLE
audio/train_03160.wav,THEY HAD TO CLIMB FIVE FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_03161.wav,SHE HAD TO VISIT FOUR DIFFERENT COUNTRIES TO COMPLETE HER BUCKET LIST
audio/train_03162.wav,SHE HAD SIX DIFFERENT MUSICAL INSTRUMENTS TO PLAY WITH
audio/train_03163.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_03164.wav,THE TEAM WENT ON A TWO DAY RETREAT TO PITCH A TENT
audio/train_03165.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_03166.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_03167.wav,WE COUNTED TO NINE BEFORE STARTING THE GAME
audio/train_03168.wav,HE ORDERED SIX PIZZAS FOR THE PARTY
audio/train_03169.wav,THERE ARE FOUR SEASONS IN A YEAR
audio/train_03170.wav,HE WAS THE ONLY ONE WHO BELIEVED IN HER
audio/train_03171.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_03172.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_03173.wav,WERE SEVEN MILES INTO THEIR HIKE
audio/train_03174.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_03175.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_03176.wav,SHE GAVE THREE REASONS WHY SHE DID NOT WANT TO GO TO THE PARTY
audio/train_03177.wav,JOHN HAS FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_03178.wav,THEY WERE ABLE TO FIND THE TWO SOCKS THAT HAD GONE MISSING
audio/train_03179.wav,HE ORDERED SIX PIZZAS FOR THE PARTY
audio/train_03180.wav,SHE WAS ABLE TO COMPLETE THE PUZZLE WITH ZERO HELP FROM HER FRIENDS
audio/train_03181.wav,THE RECIPE CALLS FOR FOUR CUPS OF FLOUR
audio/train_03182.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_03183.wav,HE COOKED SIX DIFFERENT DISHES FOR HIS DINNER PARTY
audio/train_03184.wav,WE SAW NINE DIFFERENT SPECIES OF BIRDS DURING OUR HIKE
audio/train_03185.wav,HE RECEIVED SIX NAME CARDS IN THE COMPANY EVENT TODAY
audio/train_03186.wav,THEY HAD TO CLIMB EIGHT FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_03187.wav,SHE WAS EIGHT YEARS OLD WHEN SHE FIRST DISCOVERED HER LOVE FOR MUSIC
audio/train_03188.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_03189.wav,HE WON SEVEN GAMES IN A ROW AND FELT UNSTOPPABLE
audio/train_03190.wav,THEY ONLY HAD SEVEN MINUTES TO GET READY BEFORE LEAVING
audio/train_03191.wav,SHE NEEDS TO TAKE TWO PILLS EVERY MORNING FOR HER HEALTH
audio/train_03192.wav,WE HAVE TO BE AT THE MEETING BY NINE TOMORROW
audio/train_03193.wav,SHE HAD TO WORK EIGHT HOUR SHIFTS AT THE HOSPITAL
audio/train_03194.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_03195.wav,THE SEVEN SAMURAI IS A FAMOUS JAPANESE FILM
audio/train_03196.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_03197.wav,SHE WON SIX AWARDS FOR HER ACADEMIC ACHIEVEMENTS
audio/train_03198.wav,THEY WERE ABLE TO SOLVE THE PUZZLE IN JUST SEVEN MOVES
audio/train_03199.wav,WE SAW NINE DIFFERENT SPECIES OF BIRDS DURING OUR HIKE
audio/train_03200.wav,HE HAD TO TAKE SIX DIFFERENT MEDICATIONS TO MANAGE HIS CONDITION
audio/train_03201.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_03202.wav,HE WAS THE ONE WHO TAUGHT ME HOW TO RIDE A BIKE
audio/train_03203.wav,WE PLANTED NINE ROWS OF VEGETABLES IN THE GARDEN
audio/train_03204.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_03205.wav,THEY WERE ABLE TO COMPLETE THE MARATHON IN JUST SEVEN HOURS
audio/train_03206.wav,WE SAW NINE DIFFERENT SPECIES OF BIRDS DURING OUR HIKE
audio/train_03207.wav,SHE ATE EIGHT PIECES OF DUMPLINGS AND WAS COMPLETELY STUFFED
audio/train_03208.wav,SHE DONATED NINE BAGS OF CLOTHES TO CHARITY
audio/train_03209.wav,THEY WERE SEVEN PAGES INTO THE BOOK
audio/train_03210.wav,HE ALWAYS BELIEVED THAT ONE DAY HE WOULD MAKE A DIFFERENCE IN THE WORLD
audio/train_03211.wav,WE HAVE NINE PLAYERS IN OUR TEAM
audio/train_03212.wav,SHE HAD TO STUDY SIX DIFFERENT SUBJECTS FOR HER UPCOMING EXAMS
audio/train_03213.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_03214.wav,THE COMPUTER PROGRAM TOOK EIGHT HOURS TO RUN
audio/train_03215.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_03216.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_03217.wav,SHE IS THE ONLY ONE WHO UNDERSTANDS THE SITUATION
audio/train_03218.wav,THE CHEF USED EIGHT DIFFERENT SPICES TO CREATE THAT DISH
audio/train_03219.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_03220.wav,THE BUS ARRIVES EVERY TWO HOURS AT THIS STATION
audio/train_03221.wav,HE WROTE EIGHT DIFFERENT DRAFTS OF HIS NOVEL
audio/train_03222.wav,THEY WERE ABLE TO CATCH SEVEN FISH IN THE LAKE
audio/train_03223.wav,SHE WAS ABLE TO COMPLETE THE PUZZLE WITH ZERO HELP FROM HER FRIENDS
audio/train_03224.wav,SHE RECEIVED FIVE DIFFERENT JOB OFFERS AFTER GRADUATING FROM COLLEGE
audio/train_03225.wav,SHE HAD SIX DIFFERENT JOBS BEFORE FINDING HER DREAM JOB
audio/train_03226.wav,WE SHOULD MAKE THE MOST OF IT AS WE ONLY HAVE ONE LIFE TO LIVE
audio/train_03227.wav,WE WERE GIVEN TWO OPTIONS TO CHOOSE FROM
audio/train_03228.wav,HE HAD TO SOLVE THREE MATH PROBLEMS TO PASS THE TEST
audio/train_03229.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_03230.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_03231.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_03232.wav,THEY SAY THAT FIVE IS THE MAGIC NUMBER
audio/train_03233.wav,THEY WERE ONLY EIGHT POUNDS AWAY FROM THEIR GOAL WEIGHT
audio/train_03234.wav,THE BOOK HAS TWO DIFFERENT ENDINGS
audio/train_03235.wav,HIKED FOR NINE MILES BEFORE STOPPING FOR LUNCH
audio/train_03236.wav,THEY PLANTED SIX APPLE TREES IN THEIR GARDEN
audio/train_03237.wav,HE WAS THE ONLY ONE WHO BELIEVED IN HER
audio/train_03238.wav,WE HAVE TO BE AT THE MEETING BY NINE TOMORROW
audio/train_03239.wav,HE WROTE EIGHT DIFFERENT DRAFTS OF HIS NOVEL
audio/train_03240.wav,THE TEAM HAD BEEN TRAINING FOR EIGHT HOURS STRAIGHT
audio/train_03241.wav,THEY DONATED FIVE PERCENT OF THEIR EARNINGS TO A LOCAL CHARITY EVERY MONTH
audio/train_03242.wav,SHE HAD TO TAKE FIVE DIFFERENT MEDICATIONS TO MANAGE HER CHRONIC ILLNESS
audio/train_03243.wav,THE MAGAZINE HAD FOUR ARTICLES ON DIFFERENT TOPICS
audio/train_03244.wav,THEY ONLY HAD THREE MINUTES TO COMPLETE THE OBSTACLE COURSE
audio/train_03245.wav,THEY ONLY HAVE ONE GOAL IN MIND WHICH IS TO WIN THE GAME
audio/train_03246.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_03247.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_03248.wav,THEY WAITED FOR THREE HOURS IN THE QUEUE TO GET TICKETS FOR THE CONCERT
audio/train_03249.wav,SHE WON SIX AWARDS FOR HER ARTWORK
audio/train_03250.wav,SHE COUNTED TO FIVE BEFORE TAKING A DEEP BREATH AND CALMING DOWN
audio/train_03251.wav,SHE WORKED NINE HOURS A DAY
audio/train_03252.wav,WE ONLY NEED ONE MORE PERSON TO COMPLETE THE TEAM
audio/train_03253.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_03254.wav,HE ORDERED SIX PIZZAS FOR THE PARTY
audio/train_03255.wav,THEY ONLY HAD THREE MINUTES TO COMPLETE THE OBSTACLE COURSE
audio/train_03256.wav,SHE IS ONE OF THE MOST GENEROUS PEOPLE I HAVE EVER MET
audio/train_03257.wav,THEY SAW SEVEN SHOOTING STARS IN ONE NIGHT
audio/train_03258.wav,HE HAD TO GIVE A PRESENTATION TO A GROUP OF SIX EXECUTIVES
audio/train_03259.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_03260.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_03261.wav,THEY WERE SEVEN PAGES INTO THE BOOK
audio/train_03262.wav,THEY FOUND ZERO ERRORS IN OUR CALCULATIONS
audio/train_03263.wav,HE HAS NINE SIBLINGS
audio/train_03264.wav,SHE ONLY HAD FIVE DOLLARS LEFT IN HER WALLET
audio/train_03265.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_03266.wav,SHE HAD EIGHT DIFFERENT OUTFITS FOR THE PHOTOSHOOT
audio/train_03267.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_03268.wav,HE WON FIVE CONSECUTIVE MATCHES IN THE TENNIS TOURNAMENT
audio/train_03269.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_03270.wav,THEY HAD TO DRIVE SIX HOURS TO ATTEND A FAMILY REUNION
audio/train_03271.wav,SHE DONATED NINE BAGS OF CLOTHES TO CHARITY
audio/train_03272.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_03273.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_03274.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_03275.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_03276.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_03277.wav,SHE WAS TORN BETWEEN TWO DIFFERENT CAREER PATHS
audio/train_03278.wav,WE HAVE NINE PLAYERS IN OUR TEAM
audio/train_03279.wav,GAME HAD THREE LEVELS OF DIFFICULTY
audio/train_03280.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_03281.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_03282.wav,SHE ONLY HAD FIVE DOLLARS LEFT IN HER WALLET
audio/train_03283.wav,WE HAVE NINE PLAYERS IN OUR TEAM
audio/train_03284.wav,HE ORDERED SIX PIZZAS FOR THE PARTY
audio/train_03285.wav,WE PLANTED NINE ROWS OF VEGETABLES IN THE GARDEN
audio/train_03286.wav,WE SAW THREE SHOOTING STARS DURING OUR CAMPING TRIP LAST NIGHT
audio/train_03287.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_03288.wav,THE HOTEL ROOM HAS FOUR PILLOWS ON EACH BED
audio/train_03289.wav,SHE BOUGHT THREE NEW DRESSES FOR THE WEDDING
audio/train_03290.wav,THE TRAIN HAD FOUR STOPS BEFORE REACHING ITS DESTINATION
audio/train_03291.wav,THERE WERE FOUR OPTIONS TO CHOOSE FROM
audio/train_03292.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_03293.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_03294.wav,SHE WAS ABLE TO COMPLETE THE PUZZLE WITH ZERO HELP FROM HER FRIENDS
audio/train_03295.wav,SHE HAD TO GET UP AT EIGHT EVERY MORNING TO CATCH THE BUS TO WORK
audio/train_03296.wav,HE HAD TO GIVE A PRESENTATION TO A GROUP OF SIX EXECUTIVES
audio/train_03297.wav,THE SEVEN WONDERS OF THE ANCIENT WORLD ARE AMAZING
audio/train_03298.wav,SHE WORKED NINE HOURS A DAY
audio/train_03299.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_03300.wav,HE WAS THE ONE WHO TAUGHT ME HOW TO RIDE A BIKE
audio/train_03301.wav,SHE HAD EIGHT DIFFERENT OUTFITS FOR THE PHOTOSHOOT
audio/train_03302.wav,SHE GAVE THREE REASONS WHY SHE DID NOT WANT TO GO TO THE PARTY
audio/train_03303.wav,THEY WATCHED TWO MOVIES BACK TO BACK LAST NIGHT
audio/train_03304.wav,THEY TOOK A NINE HOUR FLIGHT TO GET TO LONDON
audio/train_03305.wav,THE HOTEL ROOM HAS FOUR PILLOWS ON EACH BED
audio/train_03306.wav,THEY SPENT SIX MONTHS RENOVATING THEIR HOUSE
audio/train_03307.wav,HE HAD TO TAKE SIX DIFFERENT MEDICATIONS TO MANAGE HIS CONDITION
audio/train_03308.wav,THEY SPENT SIX MONTHS RENOVATING THEIR HOUSE
audio/train_03309.wav,THE TEAM WAS SPLIT INTO TWO GROUPS FOR THE CHALLENGE
audio/train_03310.wav,SHE ATE EIGHT PIECES OF DUMPLINGS AND WAS COMPLETELY STUFFED
audio/train_03311.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_03312.wav,HE CAUGHT EIGHT FISH ON THEIR FISHING TRIP
audio/train_03313.wav,SHE ONLY HAD TWO HOURS TO FINISH HER WORK
audio/train_03314.wav,SHE HAD SIX DIFFERENT JOBS BEFORE FINDING HER DREAM JOB
audio/train_03315.wav,WE HAVE TO BE AT THE MEETING BY NINE TOMORROW
audio/train_03316.wav,HE IS ONE OF THE MOST INSPIRING TEACHERS IN THE SCHOOL
audio/train_03317.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
audio/train_03318.wav,AFTER THREE HOURS OF DRIVING THEY FINALLY ARRIVED AT THEIR DESTINATION
audio/train_03319.wav,THE MOVIE WAS DIVIDED INTO FOUR PARTS
audio/train_03320.wav,THEY ONLY HAD THREE MINUTES TO COMPLETE THE OBSTACLE COURSE
audio/train_03321.wav,THEY DECIDED TO START THEIR OWN BUSINESS WITH ZERO INVESTMENT CAPITAL
audio/train_03322.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_03323.wav,HE WORKED FOR NINE DIFFERENT COMPANIES IN HIS CAREER
audio/train_03324.wav,THE COUPLE WAS DECIDING BETWEEN TWO VENUES FOR THEIR WEDDING
audio/train_03325.wav,SHE SPENT TWO HOURS CLEANING HER APARTMENT
audio/train_03326.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_03327.wav,THE BOOK IS DIVIDED INTO FIVE CHAPTERS EACH WITH A DIFFERENT THEME
audio/train_03328.wav,SHE WROTE A FIVE PAGE ESSAY ON THE IMPACT OF CLIMATE CHANGE ON MARINE LIFE
audio/train_03329.wav,THE COMPANY HAD TO LAY OFF THREE EMPLOYEES DUE TO BUDGET CUTS
audio/train_03330.wav,THEY ONLY HAD THREE MINUTES TO COMPLETE THE OBSTACLE COURSE
audio/train_03331.wav,SHE HAD TO STUDY SIX DIFFERENT SUBJECTS FOR HER UPCOMING EXAMS
audio/train_03332.wav,HE WAS THE ONE WHO TAUGHT ME HOW TO RIDE A BIKE
audio/train_03333.wav,THE COMPUTER PROGRAM TOOK EIGHT HOURS TO RUN
audio/train_03334.wav,THEY WERE ABLE TO SURVIVE THE HARSH WINTER CONDITIONS WITH ZERO INJURIES
audio/train_03335.wav,HE HAS EIGHT SIBLINGS AND HE IS THE ELDEST
audio/train_03336.wav,THE GAME HAD THREE LEVELS OF DIFFICULTY
audio/train_03337.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
audio/train_03338.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
audio/train_03339.wav,SHE ONLY HAD TWO HOURS TO FINISH HER WORK
audio/train_03340.wav,SHE ONLY HAD FIVE MINUTES TO FINISH THE EXAM
audio/train_03341.wav,THERE CAN ONLY BE ONE WINNER FOR THE CONTEST
audio/train_03342.wav,HE WON FIVE CONSECUTIVE MATCHES IN THE TENNIS TOURNAMENT
audio/train_03343.wav,THEY HAD SEVEN GUESTS AT THE DINNER PARTY
audio/train_03344.wav,SHE HAD TO WORK EIGHT HOUR SHIFTS AT THE HOSPITAL
audio/train_03345.wav,THE COMPANY HAD TO LAY OFF THREE EMPLOYEES DUE TO BUDGET CUTS
audio/train_03346.wav,NEEDED THREE MORE PLAYERS TO FORM A FULL TEAM
audio/train_03347.wav,SHE HAD TO WORK EIGHT HOUR SHIFTS AT THE HOSPITAL
audio/train_03348.wav,HE HELD UP THREE FINGERS TO INDICATE HOW MANY CUPCAKES HE WANTED
audio/train_03349.wav,HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_03350.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_03351.wav,WE NEED TO LEAVE FOR THE TRAIN STATION IN FOUR HOURS
audio/train_03352.wav,SHE ATE EIGHT PIECES OF DUMPLINGS AND WAS COMPLETELY STUFFED
audio/train_03353.wav,WE SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_03354.wav,SHE HAD TO GET UP AT EIGHT EVERY MORNING TO CATCH THE BUS TO WORK
audio/train_03355.wav,THEY NEEDED TO ORDER TWO MORE BOXES OF PAPER FOR THE OFFICE
audio/train_03356.wav,HAD SEVEN DAYS TO PREPARE FOR THE PRESENTATION
audio/train_03357.wav,WE SAW NINE DIFFERENT SPECIES OF BIRDS DURING OUR HIKE
audio/train_03358.wav,SHE ONLY HAD FIVE MINUTES TO FINISH THE EXAM
audio/train_03359.wav,HE WAS ABLE TO LIFT A HEAVY WEIGHT WITH ZERO STRAIN ON HIS BACK
audio/train_03360.wav,HE HAD TO VISIT THREE DIFFERENT STORES TO FIND THE PERFECT DRESS
audio/train_03361.wav,THEY DECIDED TO CUT OUT ALL PROCESSED FOODS AND EAT A ZERO ADDITIVE DIET
audio/train_03362.wav,HE WON FIVE CONSECUTIVE MATCHES IN THE TENNIS TOURNAMENT
audio/train_03363.wav,THEY WATCHED A FEW MOVIES THAT LASTED NINE HOURS LONG
audio/train_03364.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_03365.wav,HE HAD TO TAKE SIX DIFFERENT MEDICATIONS TO MANAGE HIS CONDITION
audio/train_03366.wav,THEY STAYED IN THE HOTEL ROOM FOR SEVEN NIGHTS
audio/train_03367.wav,ONLY HAD FIVE MINUTES TO FINISH THE EXAM
audio/train_03368.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_03369.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_03370.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_03371.wav,THEY SAY THAT ONE SHOULD ALWAYS TREAT OTHERS WITH RESPECT
audio/train_03372.wav,WE HAD ZERO CLUES ABOUT THE SURPRISE PARTY THAT WAS PLANNED FOR US
audio/train_03373.wav,ONLY HAD THREE MINUTES TO COMPLETE THE OBSTACLE COURSE
audio/train_03374.wav,SHE WON SIX AWARDS FOR HER ACADEMIC ACHIEVEMENTS
audio/train_03375.wav,HE HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_03376.wav,THEY HAVE BEEN MARRIED FOR NINE YEARS
audio/train_03377.wav,THEY WERE ABLE TO SOLVE THREE PUZZLES
audio/train_03378.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_03379.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_03380.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
audio/train_03381.wav,THEY FOUND A NINE LETTER WORD IN THE CROSSWORD PUZZLE
audio/train_03382.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_03383.wav,THEY HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_03384.wav,SHE HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_03385.wav,THEY CAUGHT SIX FISH IN THE RIVER
audio/train_03386.wav,HAD TO SOLVE SEVEN RIDDLES TO ENTER THE CASTLE
audio/train_03387.wav,THEY SPENT FIVE DAYS CAMPING IN THE WILD
audio/train_03388.wav,SHE TOOK ONE LAST LOOK AT THE SUNSET BEFORE HEADING HOME
audio/train_03389.wav,THEY DECIDED TO START THEIR OWN BUSINESS WITH ZERO INVESTMENT CAPITAL
audio/train_03390.wav,HAD FOUR FLAT TIRES
audio/train_03391.wav,WE HAD ZERO CLUES ABOUT THE SURPRISE PARTY THAT WAS PLANNED FOR US
audio/train_03392.wav,THEY SAY THAT FIVE IS THE MAGIC NUMBER
audio/train_03393.wav,THERE IS ONLY ONE WAY TO SUCCESS AND THAT IS HARD WORK AND DETERMINATION
audio/train_03394.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_03395.wav,HE WAS THE ONE WHO TAUGHT ME HOW TO RIDE A BIKE
audio/train_03396.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_03397.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_03398.wav,SHE COUNTED TO FIVE BEFORE TAKING A DEEP BREATH AND CALMING DOWN
audio/train_03399.wav,SHE COULD ONLY AFFORD TO BUY FOUR ITEMS FROM THE STORE
audio/train_03400.wav,HE WAS THE ONE WHO TAUGHT ME HOW TO RIDE A BIKE
audio/train_03401.wav,SHE FOUND THREE SEASHELLS ON THE BEACH
audio/train_03402.wav,SHE HAD TO GET UP AT EIGHT EVERY MORNING TO CATCH THE BUS TO WORK
audio/train_03403.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_03404.wav,THEY WAITED IN LINE FOR FIVE HOURS TO GET TICKETS TO THE CONCERT
audio/train_03405.wav,SHE RECEIVED FIVE DIFFERENT JOB OFFERS AFTER GRADUATING FROM COLLEGE
audio/train_03406.wav,THEY WERE SEVEN MILES INTO THEIR HIKE
audio/train_03407.wav,SHE HAD SIX DIFFERENT JOBS BEFORE FINDING HER DREAM JOB
audio/train_03408.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_03409.wav,HE ORDERED SIX PIZZAS FOR THE PARTY
audio/train_03410.wav,THE COUPLE WAS DECIDING BETWEEN TWO VENUES FOR THEIR WEDDING
audio/train_03411.wav,THEY DIVIDED THE CAKE INTO TWO EQUAL PORTIONS
audio/train_03412.wav,SHE TOOK ONE LAST LOOK AT THE SUNSET BEFORE HEADING HOME
audio/train_03413.wav,THE SCHOOL HAD FOUR DIFFERENT SPORTS TEAMS THAT STUDENTS COULD JOIN
audio/train_03414.wav,HE WON FIVE CONSECUTIVE MATCHES IN THE TENNIS TOURNAMENT
audio/train_03415.wav,THE COMPANY HAD TO LAY OFF THREE EMPLOYEES DUE TO BUDGET CUTS
audio/train_03416.wav,THEY DECIDED TO CUT OUT ALL PROCESSED FOODS AND EAT A ZERO ADDITIVE DIET
audio/train_03417.wav,SHE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_03418.wav,THE SEVEN WONDERS OF THE ANCIENT WORLD ARE AMAZING
audio/train_03419.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_03420.wav,THE MAGNIFICENT SEVEN IS A CLASSIC WESTERN MOVIE
