path,annotation
IMDA_TIL/audio/020020234.WAV,JAJANGMYEON TAKIKOMI GOHAN AND SAMGYEOPSAL
IMDA_TIL/audio/020020235.WAV,ABDUL HALIM HARON WALTER WOON AND YING E DING
IMDA_TIL/audio/020020237.WAV,THE CLASS ASSIGNMENT WAS TO STUDY ABOUT CHEO KIM BAN GU JUAN AND ABDUL RAHIM ISHAK
IMDA_TIL/audio/020020238.WAV,AMINAH YUNOS AND PUTRA
IMDA_TIL/audio/020020239.WAV,HINDHEDE NATURE PARK OLD CHOA CHU KANG ROAD AND ONE THREE SEVEN MARKET STREET
IMDA_TIL/audio/020020240.WAV,ONE NORTH CRESCENT THOMSON HEIGHTS AND ZHONGSHAN MALL
IMDA_TIL/audio/020020241.WAV,ITS ABOUT FIVE MINUTES WALK TO PRESTON ROAD
IMDA_TIL/audio/020020242.WAV,HUNDRED AND FORTY ONE
IMDA_TIL/audio/020020243.WAV,S P C A E Z LINK AND GOVTECH SPK
IMDA_TIL/audio/020020244.WAV,THERE IS A FOOD COURT SELLING NASI GORENG SEAFOOD TIGA RASA BEHIND VLASTAS HOUSE
IMDA_TIL/audio/020020245.WAV,KENNETH KEE GEORGE COLLYER AND SITI KHALIJAH
IMDA_TIL/audio/020020246.WAV,CORAIMA BOUGHT TAKOYAKI FOR DONTA
IMDA_TIL/audio/020020247.WAV,JUNIE SNG POH LENG GOH ECK KHENG AND TAN LI TONG
IMDA_TIL/audio/020020248.WAV,GULA MELAKA ICE CREAM SOUP KAMBING AND LEMAK CILI PADI
IMDA_TIL/audio/020020249.WAV,ROGER JENKINS KOH SENG LEONG AND FOO KWEE HORNG
IMDA_TIL/audio/020020250.WAV,W EIGHT THREE SEVEN Q Z
IMDA_TIL/audio/020020251.WAV,ARLEEN RECENTLY OPENED A NEW SUSHI RESTAURANT
IMDA_TIL/audio/020020252.WAV,LAI KEW CHAI SYED MOHAMED AHMED AND GEORGE NIGEL DOUGLAS HAMILTON
IMDA_TIL/audio/020020253.WAV,DEVAGI SANMUGAM ABDUL KADIR IBRAHIM AND WAN KAM FOOK YOU ARE NOT FAMILIAR WITH THESE NAMES
IMDA_TIL/audio/020020254.WAV,EIGHT NINE THREE ZERO TWO FIVE FOUR ZERO
IMDA_TIL/audio/020020255.WAV,HARUM MANIS ROTI JOHN AYAM AND FISH BALL NOODLE SOUP
IMDA_TIL/audio/020020256.WAV,IM A LOYAL CUSTOMER OF GROWELL
IMDA_TIL/audio/020020257.WAV,SLIM BARRACKS RISE THE HELPING HAND AND OLD HILL STREET POLICE STATION
IMDA_TIL/audio/020020258.WAV,CAN I TAKE THE M R T TO PALM AVENUE
IMDA_TIL/audio/020020259.WAV,ROGER JENKINS WINSTON CHOOS AND LEE HOON LEONG
IMDA_TIL/audio/020020260.WAV,TACO SALAD GYROS AND NIKUJAGA
IMDA_TIL/audio/020020262.WAV,TAN HWEE HWEE FOO MEE HAR AND MICHAEL CHIANG
IMDA_TIL/audio/020020263.WAV,ONE TWO EIGHT SEVEN ZERO TWO THREE FIVE FIVE ONE
IMDA_TIL/audio/020020264.WAV,I LIKE LOBSTER PORRIDGE VERY MUCH
IMDA_TIL/audio/020020265.WAV,ISADHORA MOHAMED LEU YEW CHYE AND ALEX JOSEY
IMDA_TIL/audio/020020266.WAV,COSTA COFFEE X CRAFT AND ASAHI
IMDA_TIL/audio/020020267.WAV,THE LIBRARY RECENTLY DID A ROADSHOW ON CHRISTOPHER HENRY ROTHWELL AND KAY DAS
IMDA_TIL/audio/020020268.WAV,HOW LONG WILL IT TAKE TO WALK TO BIRD PARK DRIVE SPK
IMDA_TIL/audio/020020269.WAV,HOW MANY CALORIES DOES A SERVING OF WHITE SUGAR SPONGE CAKE HAVE
IMDA_TIL/audio/020020270.WAV,KWEK SIEW JIN HAN SAI POR AND ROBET CARR WOODS SENIOR
IMDA_TIL/audio/020020271.WAV,SAMUEL GEORGE BONHAM TAN TEE YOKE AND NATHAN HARTONO
IMDA_TIL/audio/020020272.WAV,ONG PENG HOCK LIM KIM BOON AND INDRANEE RAJAH
IMDA_TIL/audio/020020273.WAV,UBI LINK
IMDA_TIL/audio/020020274.WAV,HOW DO I GET TO LENG POH TIAN TEMPLE
IMDA_TIL/audio/020020275.WAV,BELMONT ROAD WHAMPOA SOUTH AND LIM TAI SEE WALK
IMDA_TIL/audio/020020276.WAV,KHADIJA MASAYU AND WATI
IMDA_TIL/audio/020020277.WAV,ROBIN WALK GOLDEN DRIVE AND PARAKOU BUILDING
IMDA_TIL/audio/020020278.WAV,SUNSET SQUARE O C B C CENTRE AND INTEGRATED DEPOT
IMDA_TIL/audio/020020279.WAV,EVERTON ROAD JALAN KERIS AND WOODHAVEN DRIVE
IMDA_TIL/audio/020020280.WAV,YONG SHU HOONG B N RAO AND TAY KAY CHIN
IMDA_TIL/audio/020020281.WAV,PLEASE TELL ME HOW TO COOK BUTTER MASALA
IMDA_TIL/audio/020020282.WAV,TAMEKA RECENTLY OPENED A NEW CARBONARA RESTAURANT IN ERITREA
IMDA_TIL/audio/020020283.WAV,PLEASE TELL ME HOW TO GET TO NORTH ROAD
IMDA_TIL/audio/020020284.WAV,KUIH KOCHI HAS SPECIAL MEANINGS IN MY COUNTRY
IMDA_TIL/audio/020020285.WAV,ELTON RECENTLY OPENED A NEW KIMBAP RESTAURANT IN RUSSIA
IMDA_TIL/audio/020020286.WAV,AUSTYN MET HARDING IN ROMANIA AND THEY CHATTED ABOUT THEIR COMMON LOVE FOR PORK RIB SOUP
IMDA_TIL/audio/020020287.WAV,S C C I BUILDING CHINA STREET AND HERTFORD ROAD
IMDA_TIL/audio/020020288.WAV,WONG MING ISKANDAR ISMAIL AND TEH CHEANG WAN
IMDA_TIL/audio/020020289.WAV,THREE HUNDRED AND SIXTY SIX THOUSAND EIGHT HUNDRED AND SEVENTY
IMDA_TIL/audio/020020290.WAV,PLEASE TELL ME HOW TO GET TO CASHIN STREET
IMDA_TIL/audio/020020291.WAV,LEE GECK HOON ELLEN DENIS D COTTA AND TED DE PONTI
IMDA_TIL/audio/020020292.WAV,HOMI ARNAB AND ANAND
IMDA_TIL/audio/020020293.WAV,ATAL MAHATMA AND DEVI
IMDA_TIL/audio/020020294.WAV,WASABI TAKOYAKI AND JOKBAL
IMDA_TIL/audio/020020296.WAV,APGUJEONG BIORE AND PILOT
IMDA_TIL/audio/020020297.WAV,DO YOU KNOW HOW TO COOK BANH MI
IMDA_TIL/audio/020020298.WAV,P M O R S N AND VITAL
IMDA_TIL/audio/020020299.WAV,ITS ABOUT FORTY THREE MINUTES WALK TO EQUESTRIAN WALK
IMDA_TIL/audio/020020300.WAV,A SERIES OF BIOGRAPHIES ABOUT LIM TIONG GHEE CHEN SHOW MAO AND ANNE WONG HOLLOWAY WAS RECENTLY PUBLISHED
IMDA_TIL/audio/020020301.WAV,KEPPEL ROAD
IMDA_TIL/audio/020020302.WAV,AU HING YEE EU YEE MING RICHARD AND LIM GUAT KHENG ROSIE
IMDA_TIL/audio/020020304.WAV,SELECT THE FASTEST WAY TO QUEENSTOWN LUTHERAN CHURCH
IMDA_TIL/audio/020020305.WAV,SPK CARL ALEXANDER GIBSON SPK HILL SNG CHOON YEE AND NAOMI TAN
IMDA_TIL/audio/020020306.WAV,SHOW ME THE WAY TO LABRADOR VILLA ROAD
IMDA_TIL/audio/020020308.WAV,EIGHT SIX SEVEN FIVE EIGHT SEVEN NINE FIVE FOUR TWO
IMDA_TIL/audio/020020310.WAV,CLAIRE THAM STANLEY TOFT STEWART AND KOEH SIA YONG
IMDA_TIL/audio/020020311.WAV,LI LIENFUNG MAGGIE TENG AND LOY KENG FOO
IMDA_TIL/audio/020020312.WAV,WHERE IS THE BEST VIEW IN ROMANIA
IMDA_TIL/audio/020020313.WAV,DOES SHABU SHABU TASTE GOOD
IMDA_TIL/audio/020020314.WAV,DORSET ROAD ERNANI STREET AND WESTWOOD WALK
IMDA_TIL/audio/020020315.WAV,HENG CHEE HOW DAN YING AND DENIS SANTRY
IMDA_TIL/audio/020020317.WAV,N R I C IS T ZERO SEVEN THREE NINE SIX EIGHT TWO O AND DATE OF BIRTH IS TWENTY SEVEN JUNE NINETEEN SEVENTY
IMDA_TIL/audio/020020318.WAV,TELL ME THE PRICE OF NASI GORENG SEAFOOD TIGA RASA
IMDA_TIL/audio/020020319.WAV,ENJOY YOUR SWEET AND SOUR SOTONG
IMDA_TIL/audio/020020320.WAV,TANAH MERAH KECHIL AVENUE CHUI HUAY LIM CLUB AND VANDA DRIVE
IMDA_TIL/audio/020020321.WAV,NORRIS ROAD SUNGEI KADUT AVENUE AND PARKROYAL ON KITCHENER ROAD
IMDA_TIL/audio/020020322.WAV,ITS ABOUT TWENTY THREE MINUTES WALK TO CLEANTECH VIEW
IMDA_TIL/audio/020020323.WAV,CLEO THANG HAN YONG MAY AND GOPAL BARATHAM
IMDA_TIL/audio/020020324.WAV,MEDITERRANEAN PENNE IDILI AND LAMB VINDALOO
IMDA_TIL/audio/020020325.WAV,EVON KOW AHMAD DAUD AND CHAY JUNG JUN MARK
IMDA_TIL/audio/020020326.WAV,D W FIVE O G A
IMDA_TIL/audio/020020327.WAV,DO YOU KNOW WHERE IS SUNSET VIEW
IMDA_TIL/audio/020020328.WAV,FIND THE FASTEST WAY TO HENG MUI KENG TERRACE
IMDA_TIL/audio/020020329.WAV,N R I C IS EIGHT THREE ONE FOUR NINE FIVE ZERO H AND DATE OF BIRTH IS TWENTY FOUR OCTOBER TWENTY TWENTY ONE
IMDA_TIL/audio/020020330.WAV,CAN I TAKE A BUS TO LIM TECK KIM ROAD
IMDA_TIL/audio/020020331.WAV,HOW MUCH IS SWEET AND SOUR PORK
IMDA_TIL/audio/020020332.WAV,FISH BALL NOODLES NASI GORENG AYAM AND BLACK TORTOISE CAKE
IMDA_TIL/audio/020020333.WAV,I WOULD LIKE TO HAVE A GOOD VIEW OF NUKU ALOFA
IMDA_TIL/audio/020020334.WAV,ZAVIER LOVES LASAGNE
IMDA_TIL/audio/020020335.WAV,HERBAL TURTLE SOUP HAS SPECIAL MEANINGS IN MY COUNTRY
IMDA_TIL/audio/020020336.WAV,BRAS BASAH POST OFFICE OVERSEAS UNION BANK CENTRE AND OCEAN DRIVE
IMDA_TIL/audio/020020337.WAV,CHESTNUT TERRACE ASIA SQUARE SOUTH TOWER AND JALAN ISNIN
IMDA_TIL/audio/020020338.WAV,BISHAN HOME FOR THE INTELLECTUALLY DISABLED PASIR PANJANG TAMIL METHODIST CHURCH AND HINDHEDE DRIVE
IMDA_TIL/audio/020020339.WAV,KEN SEET GOH CHOON  KANG AND MURRAY BUTTROSE
IMDA_TIL/audio/020020341.WAV,WAVA NEVIN AND DIJON
IMDA_TIL/audio/020020342.WAV,ZHANG HUI TAN SIN AUN AND LEONARD MONTAGUE HARROD
IMDA_TIL/audio/020020343.WAV,DIAMOND DAYS MAYBELLINE AND RITZ CRACKERS
IMDA_TIL/audio/020020344.WAV,HOW LONG WILL IT TAKE TO WALK TO CHINATOWN POINT
IMDA_TIL/audio/020020345.WAV,MARIANN IS DROPPING ME OFF AT NOVELTY BIZCENTRE
IMDA_TIL/audio/020020346.WAV,LEE CHIN KOON AND TOH KIM HWA HAS MET THIS PERSON THAT I KNOW OF
IMDA_TIL/audio/020020347.WAV,IT IS FASTER TO TAKE THE BUS TO TRIBECA BY THE WATERFRONT
IMDA_TIL/audio/020020348.WAV,I LIKE SATAY BEE HOON VERY MUCH
IMDA_TIL/audio/020020349.WAV,CHIA CHOO SUAN GEORGE QUEK AND LEE SHU FEN ARE IN THE DATABASE
IMDA_TIL/audio/020020350.WAV,WHAT IS THE EASIEST WAY TO J GATEWAY
IMDA_TIL/audio/020020351.WAV,NOTHING BEATS HAVING TERIYAKI IN THE SUMMER
IMDA_TIL/audio/020020352.WAV,GLENN CLARKE AND ERMA
IMDA_TIL/audio/020020353.WAV,ZERO FOUR THREE TWO FOUR NINE THREE ONE EIGHT EIGHT
IMDA_TIL/audio/020020354.WAV,DO YOU KNOW HOW TO COOK POPIAH SAYUR
IMDA_TIL/audio/020020355.WAV,M C E M O F AND S D C
IMDA_TIL/audio/020020356.WAV,WHAT CAN I USE AVENE FOR
IMDA_TIL/audio/020020357.WAV,LEMON CHICKEN IS A TRADITIONAL LOCAL CUISINE
IMDA_TIL/audio/020020358.WAV,THE THURSDAY AFTER EASTER
IMDA_TIL/audio/020020359.WAV,SHOW ME THE WAY TO DAKOTA CRESCENT
IMDA_TIL/audio/020020361.WAV,SOMEONE FROM THE SAN MARINO CAME LOOKING FOR OKINAWA SOBA
IMDA_TIL/audio/020020362.WAV,N R I C IS T FIVE SIX FOUR ZERO ONE EIGHT SEVEN Z AND DATE OF BIRTH IS FIFTEEN FEBRUARY NINETEEN THIRTY FOUR
IMDA_TIL/audio/020020363.WAV,ALMON LOVES MUTTON SOUP
IMDA_TIL/audio/020020364.WAV,THERE ARE STORIES ABOUT CHUA SOO KHIM BEUREL JEAN MARIE AND THUM PING TJIN IN THE DATABASE
IMDA_TIL/audio/020020366.WAV,PELTON LINK GEYLANG EAST AVENUE AND HYDERABAD ROAD
IMDA_TIL/audio/020020368.WAV,COLTER KAYLEN AND DARREN
IMDA_TIL/audio/020020369.WAV,I CANT EAT ALL OF THIS FISH BALL NOODLE SOUP
IMDA_TIL/audio/020020370.WAV,PLEASE SHOW ME THE WAY TO SKYLINE THREE SIXTY
IMDA_TIL/audio/020020371.WAV,SONG HOOT KIAM FOO MEE HAR AND DJOKO WIBISONO
IMDA_TIL/audio/020020372.WAV,BEROCCA VAPODROPS AND TIGER BALM
IMDA_TIL/audio/020020373.WAV,KUEH GUGIS IS A MUST TRY
IMDA_TIL/audio/020020374.WAV,METROPOLE DRIVE SPK PRISON DIGITAL MEDIA UNIT AND YU HUANG TIAN TEMPLE
IMDA_TIL/audio/020020375.WAV,KUIH KASTURI NASI GORENGIKAN MASIN AND STIR FRIED PRAWN WITH CHILI SAUCE
IMDA_TIL/audio/020020376.WAV,WHAT IS THE CHEAPEST WAY TO RED SWASTIKA SCHOOL
IMDA_TIL/audio/020020377.WAV,LI RULIN ZHU XU AND KHOO SEOW HWA
IMDA_TIL/audio/020020378.WAV,WE STUDIED ABOUT HAN LAO DA ONG BOON TAT AND JOSHUA SPK I P IN THE CLASS ASSIGNMENT
IMDA_TIL/audio/020020379.WAV,WHERE IS JALAN LEMPENG
IMDA_TIL/audio/020020380.WAV,WHAT ARE THE LANDMARKS NEAR YUHUA
IMDA_TIL/audio/020020381.WAV,PLEASE LOOK FOR THEOLA WHEN YOU REACH JALAN HIBORAN
IMDA_TIL/audio/020020382.WAV,WHERE IS JALAN ANAK PATONG
IMDA_TIL/audio/020020383.WAV,EDWIN SIEW CHARLES EDWARD FABER AND TAN BAN SOON
IMDA_TIL/audio/020020384.WAV,D T L IRAS AND N R I C
IMDA_TIL/audio/020020385.WAV,NINE THREE SIX ZERO SIX TWO SEVEN FOUR
IMDA_TIL/audio/020020386.WAV,THREE ONE NINE THREE FIVE ONE EIGHT ZERO FIVE FOUR
IMDA_TIL/audio/020020388.WAV,HOW LONG DOES IT TAKE TO GET TO NEW SOCIETY BACKPACKERS HOTEL BY TAXI
IMDA_TIL/audio/020020389.WAV,THIRTEEN SEPTEMBER NINETEEN THIRTY TWO SIXTEEN FORTY FOUR FORTY THREE
IMDA_TIL/audio/020020390.WAV,JOAQUIM D ALMEIDA ARUMUGAM VIJIARATNAM AND ZHU XU
IMDA_TIL/audio/020020391.WAV,KWA SOON BEE TAN THOON LIP AND ZAINAL ABIDIN AHMAD
IMDA_TIL/audio/020020392.WAV,NORTH BUONA VISTA ROAD KURAU PLACE AND EBEN ROAD
IMDA_TIL/audio/020020393.WAV,CANDYCE ENNIS AND HAMP
IMDA_TIL/audio/020020394.WAV,CAN YOU RECOMMEND ME A RESTAURANT NEAR PAN PACIFIC
IMDA_TIL/audio/020020395.WAV,CHAN KUM WAH ROY DAVID WILSON AND JOSEPHINE CHIA
IMDA_TIL/audio/020020396.WAV,NINE NINE NINE
IMDA_TIL/audio/020020398.WAV,THREE ONE FIVE ZERO NINE SIX ZERO SEVEN
IMDA_TIL/audio/020020399.WAV,AM I RIGHT THAT KINGSTON IS A CAPITAL CITY
IMDA_TIL/audio/020020400.WAV,FIVE EIGHT W T B SEVEN
IMDA_TIL/audio/020020401.WAV,HOW FAR AWAY IS TELOK KURAU ROAD FROM HERE
IMDA_TIL/audio/020020402.WAV,CAN YOU RECOMMEND ME A RESTAURANT NEAR CHENG SOON CRESCENT
IMDA_TIL/audio/020020403.WAV,HERNAN KHALID AND JAZMYNE
IMDA_TIL/audio/020020404.WAV,PLEASE SHOW ME THE WAY TO ROCHOR CANAL ROAD
IMDA_TIL/audio/020020405.WAV,CAN I TAKE A BUS TO SINGAPORE CHINESE CHAMBER OF COMMERCE AND INDUSTRY
IMDA_TIL/audio/020020406.WAV,VAPODROPS CALTRATE AND ZAPPY
IMDA_TIL/audio/020020408.WAV,YEO CHEOW TONG RAMAN DAUD AND CHOY SU MOI ELIZABETH
IMDA_TIL/audio/020020409.WAV,TRE IS DROPPING ME OFF AT VALLEY ROAD
IMDA_TIL/audio/020020410.WAV,SZECHUAN NOODLE IS A TRADITIONAL LOCAL CUISINE
IMDA_TIL/audio/020020411.WAV,THIS IS THE BEST O KU KUEH IN SINGAPORE
IMDA_TIL/audio/020020413.WAV,JUNE YAP CHEE SWEE LEE AND JOSEPH BALESTIER
IMDA_TIL/audio/020020414.WAV,DUCK NOODLE IS VERY TASTY
IMDA_TIL/audio/020020415.WAV,BERN IS A VERY BEAUTIFUL CITY PLEASE TELL ME MORE ABOUT IT
IMDA_TIL/audio/020020416.WAV,I LIKE KATSUDON VERY MUCH
IMDA_TIL/audio/020020417.WAV,SOO CHOW DRIVE CI YUAN COMMUNITY CLUB AND INTEGRATED DEPOT
IMDA_TIL/audio/020020418.WAV,BLISSFUL LOFT POOLE ROAD AND CENTRAL BOULEVARD
IMDA_TIL/audio/020020419.WAV,PNG TAO GOLDEN SAND BUN AND KUIH SYARA
IMDA_TIL/audio/020020421.WAV,TWELVE AUGUST TWO THOUSAND AND THREE FIFTEEN FIFTY FIVE NINETEEN
IMDA_TIL/audio/020020422.WAV,HOW DO I GET TO TORONTO ROAD
IMDA_TIL/audio/020020423.WAV,TAN TOCK SAN KHOO TECK PUAT AND LOW YEN LING
IMDA_TIL/audio/020020424.WAV,ALFIAN AZIZ AND FIRASH
IMDA_TIL/audio/020020425.WAV,ELWIN ORANGE AND AUBREY
IMDA_TIL/audio/020020426.WAV,SIX EIGHT FOUR TWO NINE EIGHT EIGHT NINE
IMDA_TIL/audio/020020427.WAV,I AM WAITING FOR SAVILLA TO COME BACK FROM LYNWOOD GROVE
IMDA_TIL/audio/020020428.WAV,FOR A QUARTER TO THREE TODAY NON
IMDA_TIL/audio/020020429.WAV,LULU HOTEL MATAHARI HALL AND LORONG STANGEE
IMDA_TIL/audio/020020430.WAV,PRITIVIRAJ KALLURI AND NANDAN
IMDA_TIL/audio/020020431.WAV,WIRA HAZIQ AND DIAN
IMDA_TIL/audio/020020432.WAV,FRIED MANTOU KUIH KASTURI AND WONTON MEE
IMDA_TIL/audio/020020433.WAV,AMIE TYREE AND CECILIA
IMDA_TIL/audio/020020434.WAV,I CANT EAT ALL OF THIS TERIYAKI
IMDA_TIL/audio/020020435.WAV,FIND THE FASTEST WAY TO XINGNAN PRIMARY SCHOOL
IMDA_TIL/audio/020020437.WAV,DOWNTOWN EAST GOLDHILL PLACE AND QUALITY ROAD
IMDA_TIL/audio/020020438.WAV,MARY LIM WEE TOON BOON AND RONALD SUSILO
IMDA_TIL/audio/020020439.WAV,BURRITO IS VERY TASTY
IMDA_TIL/audio/020020440.WAV,TAN CHIN CHIN JAH  LELAWATI AND KOH YONG GUAN
IMDA_TIL/audio/020020441.WAV,TELL ME THE PRICE OF ZOSUI
IMDA_TIL/audio/020020442.WAV,TESSENSOHN ROAD PASIR PANJANG TAMIL METHODIST CHURCH AND SANDY ISLAND
IMDA_TIL/audio/020020443.WAV,GUDEG PUTIH SWEET AND SOUR CHICKEN AND KUEH SYARA
IMDA_TIL/audio/020020444.WAV,HEINRICH LUDWIG EMIL LUERING
IMDA_TIL/audio/020020447.WAV,WHAT IS THE DISTANCE TO SAINT HILDAS KINDERGARTEN
IMDA_TIL/audio/020020448.WAV,FIVE MILLION FIVE HUNDRED AND TWENTY SEVEN THOUSAND FIVE HUNDRED AND THIRTY FOUR
IMDA_TIL/audio/020020449.WAV,THREE
IMDA_TIL/audio/020020450.WAV,JACK N JILL SAKAE SUSHI AND GOURMET
IMDA_TIL/audio/020020451.WAV,CARTIGAIN AIMS TO MEET ITS CUSTOMERS EXPECTATIONS
IMDA_TIL/audio/020020452.WAV,ARE THERE FOOD COURTS OR RESTAURANTS NEAR THIRD LOK YANG ROAD
IMDA_TIL/audio/020020453.WAV,ANDERSON ROAD CAIRNHILL RISE AND NORWEGIAN SEAMENS MISSION
IMDA_TIL/audio/020020454.WAV,MASOOR DAL HUMMUS AND SAUERKRAUT
IMDA_TIL/audio/020020455.WAV,CHICKEN CASSEROLE KARAAGE FRIED CHICKEN AND NAVRATAN KORMA
IMDA_TIL/audio/020020456.WAV,CHICKEN POCKET TAU HUAY AND KUEH BAKAR PANDAN
IMDA_TIL/audio/020021459.WAV,CHICKEN CUTLET BORIBAP AND OKINAWA SOBA
IMDA_TIL/audio/020021460.WAV,WHERE CAN I FIND THE BEST BUTTER PRAWN
IMDA_TIL/audio/020021461.WAV,STEAMED TAPIOCA CAKE FRIED SCALLOP AND DENDENG PARU
IMDA_TIL/audio/020021462.WAV,PLEASE TELL ME HOW TO COOK THOSAI
IMDA_TIL/audio/020021463.WAV,THREE SEVEN ZERO FOUR TWO SIX TWO NINE
IMDA_TIL/audio/020021464.WAV,LIM CHWEE CHIAN HO CHEE KONG AND HOO AH KAY
IMDA_TIL/audio/020021465.WAV,I CANT EAT ALL OF THIS BRAISED PORK KNUCKLE
IMDA_TIL/audio/020021466.WAV,MAYBELLINE BODY LANGUAGE AND BEVY C
IMDA_TIL/audio/020021468.WAV,ICE MOUNTAIN LEE AND SENG CHOON
IMDA_TIL/audio/020021469.WAV,CAN I TAKE THE M R T TO JALAN RUKAM
IMDA_TIL/audio/020021470.WAV,QOO GOLDEN PEONY AND MOUNTAIN DEW
IMDA_TIL/audio/020021471.WAV,AYAM BUAH KELUAK IS A MUST TRY
IMDA_TIL/audio/020021472.WAV,I AM WAITING FOR BECKETT TO COME BACK FROM JALAN KAYU MANIS
IMDA_TIL/audio/020021473.WAV,ARGIE RECENTLY OPENED A NEW BIRYANI RESTAURANT IN BENIN
IMDA_TIL/audio/020021474.WAV,ANG KOK PENG SILVIA YONG AND RICHARD CORRIDON
IMDA_TIL/audio/020021475.WAV,PLEASE LOOK FOR ARNE WHEN YOU REACH ADMIRALTY STREET
IMDA_TIL/audio/020021477.WAV,WESTWOOD TERRACE EMMAUS BAPTIST CHURCH AND DUNBAR WALK
IMDA_TIL/audio/020021478.WAV,JAY LIM SEOW POH LENG AND DAVID KWO
IMDA_TIL/audio/020021480.WAV,TEO SOON CHUAN OH CHAI HOO AND TANG DA WU
IMDA_TIL/audio/020021481.WAV,THIS SHOP SELLS CHAPATI
IMDA_TIL/audio/020021482.WAV,AT SIX P M TONIGHT
IMDA_TIL/audio/020021483.WAV,DOES MUI KEE TASTE GOOD
IMDA_TIL/audio/020021484.WAV,EDITH LATONIA AND ALESHA
IMDA_TIL/audio/020021485.WAV,CAN YOU RECOMMEND ME A RESTAURANT NEAR CENTRAL BOULEVARD
IMDA_TIL/audio/020021486.WAV,N R I C IS T ZERO FOUR EIGHT SIX THREE ONE FIVE Q AND DATE OF BIRTH IS TENTH JUNE TWO THOUSAND AND FOUR
IMDA_TIL/audio/020021487.WAV,COULD YOU TELL ME THE WAY TO SAINT GABRIELS PRIMARY SCHOOL
IMDA_TIL/audio/020021488.WAV,HOW LONG DOES IT TAKE TO GET TO THEKCHEN CHOLING BY TAXI
IMDA_TIL/audio/020021489.WAV,JAJANGMYEON SUSHI AND IDILI
IMDA_TIL/audio/020021490.WAV,NINE EIGHT ONE SEVEN NINE SIX EIGHT ZERO
IMDA_TIL/audio/020021491.WAV,EIGHTY FOUR THOUSAND NINE HUNDRED AND EIGHTY TWO
IMDA_TIL/audio/020021492.WAV,WHITE SUGAR SPONGE CAKE CARROT CAKE AND MEE POK
IMDA_TIL/audio/020021493.WAV,FETTUCCINE ALFREDO UNADON AND PITA
IMDA_TIL/audio/020021494.WAV,COULD YOU TELL ME THE WAY TO TAMAN JURONG PARK
IMDA_TIL/audio/020021495.WAV,AHAD NABILA AND SYARAFINA
IMDA_TIL/audio/020021496.WAV,DO YOU KNOW WHERE IS JALAN MASJID
IMDA_TIL/audio/020021497.WAV,HOW MUCH IS SOON KUIH
IMDA_TIL/audio/020021498.WAV,MA LAI GAO IS WELL KNOWN IN MY HOMETOWN
IMDA_TIL/audio/020021499.WAV,STRATHMORE ROAD
IMDA_TIL/audio/020021500.WAV,PLEASE TELL ME HOW TO COOK CHIGENABE
IMDA_TIL/audio/020021501.WAV,NELLIE RECENTLY OPENED A NEW TAKOYAKI RESTAURANT
IMDA_TIL/audio/020021502.WAV,HOW LONG WILL IT TAKE TO WALK TO SHERWOOD ROAD
IMDA_TIL/audio/020021503.WAV,WORKPLACE SAFETY AND HEALTH COUNCIL BUKIT TINGGI ROAD AND SAINT JOHNS CRESCENT
IMDA_TIL/audio/020021505.WAV,SASA PAPA JOHNS AND ARMANI EXCHANGE
IMDA_TIL/audio/020021506.WAV,JALAN CHENGAM CLEMENTI LOOP AND SIN MING DRIVE
IMDA_TIL/audio/020021507.WAV,CHENG WAI KEUNG LEE BOON NGAN AND DEVAGI SANMUGAM
IMDA_TIL/audio/020021508.WAV,TEOCHEW PORRIDGE IS VERY TASTY
IMDA_TIL/audio/020021509.WAV,BY USING NAMES SUCH AS ANGELINA CHOY JIT KOON CHENG AND P GOVINDASAMY PILLAI WE HOPE TO CAPTURE SOME OF THE COMMON NAMES
IMDA_TIL/audio/020021511.WAV,THE PEOPLE INCLUDED IN THE LIST ARE CHOR YEOK ENG AU YUE PAK AND YEE CHIA HSING
IMDA_TIL/audio/020021512.WAV,MAILI KOFTA WASABI AND BIRYANI
IMDA_TIL/audio/020021513.WAV,ZAIN RECENTLY OPENED A NEW UTHAPAM RESTAURANT
IMDA_TIL/audio/020021514.WAV,YOU MUST TRY SWEET AND SOUR SOTONG WHEN YOU ARE HERE
IMDA_TIL/audio/020021515.WAV,WHERE CAN I FIND THE BEST HIYASHI CHUKA
IMDA_TIL/audio/020021516.WAV,SELECT THE FASTEST WAY TO ANCHORVALE STREET
IMDA_TIL/audio/020021517.WAV,GHANSHYAM BILAHARI AND KISHORE
IMDA_TIL/audio/020021518.WAV,THIS SHOP SELLS BUTTER MASALA
IMDA_TIL/audio/020021519.WAV,ORA MET MAHALIE IN TIMOR LESTE AND THEY CHATTED ABOUT THEIR COMMON LOVE FOR TOM KHA GAI
IMDA_TIL/audio/020021520.WAV,YOU MUST TRY BREADSTICKS WHEN YOU ARE HERE
IMDA_TIL/audio/020021521.WAV,SOMEONE FROM LONDON CAME LOOKING FOR KUIH BOM
IMDA_TIL/audio/020021522.WAV,PLEASE SHOW ME THE WAY TO PARK AVENUE ROCHESTER
IMDA_TIL/audio/020021524.WAV,I KNOW PEOPLE WHO HAVE THE EXACT NAME AS AMRIN AMIN CHONG YOU FOOK CHARLES AND TAN SENG POH
IMDA_TIL/audio/020021525.WAV,BUKIT BATOK WEST AVENUE
IMDA_TIL/audio/020021526.WAV,MCVITIES FRAGRANCE AND KIMBALL
